alpha,l1,l2,lr,wd,AUC,nDCG,KT
1.0,0.1,0.0,0.001,0.0001,0.784606,0.972704,0.474081
1.0,0.1,0.0,0.0001,0.1,0.745535,0.967209,0.428268
1.0,0.1,0.0,0.0001,0.01,0.727389,0.966146,0.427236
1.0,0.1,0.0,0.0001,0.001,0.780024,0.972326,0.468111
1.0,0.1,0.0,0.0001,0.0001,0.651914,0.959961,0.319323
1.0,0.1,0.1,0.01,0.1,0.757225,0.970808,0.490108
1.0,0.1,0.1,0.01,0.01,0.805837,0.977949,0.527113
1.0,0.1,0.1,0.01,0.001,0.774179,0.977324,0.50881
1.0,0.1,0.1,0.01,0.0001,0.757116,0.975746,0.451456
1.0,0.1,0.1,0.001,0.1,0.742781,0.966593,0.465901
1.0,0.1,0.1,0.001,0.01,0.804737,0.973591,0.51272
1.0,0.1,0.1,0.001,0.001,0.759837,0.967841,0.414494
1.0,0.1,0.1,0.001,0.0001,0.735013,0.967129,0.415519
1.0,0.1,0.1,0.0001,0.1,0.755867,0.966085,0.46091
1.0,0.1,0.1,0.0001,0.01,0.799673,0.971007,0.497869
1.0,0.1,0.1,0.0001,0.001,0.716704,0.957135,0.324466
1.0,0.1,0.1,0.0001,0.0001,0.70624,0.966263,0.390762
1.0,0.1,1.0,0.01,0.1,0.76233,0.966798,0.464905
1.0,0.1,1.0,0.01,0.01,0.780015,0.979841,0.500113
1.0,0.1,1.0,0.01,0.001,0.800307,0.973232,0.475414
1.0,0.1,1.0,0.01,0.0001,0.752379,0.969247,0.486576
1.0,0.1,1.0,0.001,0.1,0.773466,0.973547,0.512411
1.0,0.1,1.0,0.001,0.01,0.769691,0.976465,0.478408
1.0,0.1,1.0,0.001,0.001,0.736113,0.970228,0.450479
1.0,0.1,1.0,0.001,0.0001,0.766269,0.973464,0.498314
1.0,0.1,1.0,0.0001,0.1,0.749703,0.962168,0.452156
1.0,0.1,1.0,0.0001,0.01,0.651812,0.961386,0.31261
1.0,0.1,1.0,0.0001,0.001,0.736521,0.963648,0.447309
1.0,0.1,1.0,0.0001,0.0001,0.768822,0.973319,0.487218
1.0,0.1,10.0,0.01,0.1,0.772758,0.975502,0.489404
1.0,0.1,10.0,0.01,0.01,0.771892,0.974825,0.456803
1.0,0.1,10.0,0.01,0.001,0.808874,0.97626,0.504678
1.0,0.1,10.0,0.01,0.0001,0.779878,0.972331,0.506133
1.0,0.1,10.0,0.001,0.1,0.78332,0.974254,0.471051
1.0,0.1,10.0,0.001,0.01,0.77505,0.971573,0.471609
1.0,0.1,10.0,0.001,0.001,0.790442,0.974518,0.477365
1.0,0.1,10.0,0.001,0.0001,0.744857,0.972135,0.447107
1.0,0.1,10.0,0.0001,0.1,0.770309,0.964408,0.439405
1.0,0.1,10.0,0.0001,0.01,0.734325,0.967574,0.47655
1.0,0.1,10.0,0.0001,0.001,0.738184,0.972088,0.403726
1.0,0.1,10.0,0.0001,0.0001,0.644852,0.947626,0.286647
1.0,1.0,0.0,0.01,0.1,0.786413,0.971889,0.488373
1.0,1.0,0.0,0.01,0.01,0.790061,0.974255,0.509361
1.0,1.0,0.0,0.01,0.001,0.792786,0.976218,0.520474
1.0,1.0,0.0,0.01,0.0001,0.829418,0.976013,0.47099
1.0,1.0,0.0,0.001,0.1,0.760137,0.967105,0.378934
1.0,1.0,0.0,0.001,0.01,0.777463,0.970999,0.474344
1.0,1.0,0.0,0.001,0.001,0.759603,0.97263,0.452848
1.0,1.0,0.0,0.001,0.0001,0.76627,0.970259,0.479427
1.0,1.0,0.0,0.0001,0.1,0.755663,0.962578,0.407471
1.0,1.0,0.0,0.0001,0.01,0.790281,0.970832,0.508514
1.0,1.0,0.0,0.0001,0.001,0.740597,0.965225,0.456385
1.0,1.0,0.0,0.0001,0.0001,0.776029,0.970913,0.493547
1.0,1.0,0.1,0.01,0.1,0.768498,0.968718,0.474802
1.0,1.0,0.1,0.01,0.01,0.770525,0.97313,0.487115
1.0,1.0,0.1,0.01,0.001,0.806392,0.976278,0.506287
1.0,1.0,0.1,0.01,0.0001,0.813622,0.974939,0.462522
1.0,1.0,0.1,0.001,0.1,0.775227,0.970754,0.501664
1.0,1.0,0.1,0.001,0.01,0.783001,0.965794,0.479295
1.0,1.0,0.1,0.001,0.001,0.771369,0.97226,0.443052
1.0,1.0,0.1,0.001,0.0001,0.749138,0.971776,0.474937
1.0,1.0,0.1,0.0001,0.1,0.693346,0.959089,0.330638
1.0,1.0,0.1,0.0001,0.01,0.739507,0.964568,0.420098
1.0,1.0,0.1,0.0001,0.001,0.779432,0.968413,0.411964
1.0,1.0,0.1,0.0001,0.0001,0.748557,0.970868,0.463657
1.0,1.0,1.0,0.01,0.1,0.782325,0.974889,0.4745
1.0,1.0,1.0,0.01,0.01,0.744554,0.974633,0.498517
1.0,1.0,1.0,0.01,0.001,0.794215,0.974214,0.463794
1.0,1.0,1.0,0.01,0.0001,0.764126,0.973673,0.459732
1.0,1.0,1.0,0.001,0.1,0.757412,0.971118,0.495728
1.0,1.0,1.0,0.001,0.01,0.791097,0.976737,0.514058
1.0,1.0,1.0,0.001,0.001,0.741627,0.972793,0.472323
1.0,1.0,1.0,0.001,0.0001,0.717596,0.967269,0.464227
1.0,1.0,1.0,0.0001,0.1,0.771532,0.969159,0.444359
1.0,1.0,1.0,0.0001,0.01,0.790443,0.968729,0.461602
1.0,1.0,1.0,0.0001,0.001,0.744638,0.963762,0.402312
1.0,1.0,1.0,0.0001,0.0001,0.747675,0.970105,0.45864
1.0,1.0,10.0,0.01,0.1,0.780607,0.977545,0.512145
1.0,1.0,10.0,0.01,0.01,0.732057,0.970969,0.463502
1.0,1.0,10.0,0.01,0.001,0.817676,0.974266,0.490148
1.0,1.0,10.0,0.01,0.0001,0.793656,0.977095,0.5
1.0,1.0,10.0,0.001,0.1,0.783242,0.972254,0.51015
1.0,1.0,10.0,0.001,0.01,0.776111,0.971217,0.471022
1.0,1.0,10.0,0.001,0.001,0.761236,0.974572,0.487973
1.0,1.0,10.0,0.001,0.0001,0.694736,0.9728,0.410637
1.0,1.0,10.0,0.0001,0.1,0.805511,0.974414,0.440796
1.0,1.0,10.0,0.0001,0.01,0.647281,0.962145,0.328973
1.0,1.0,10.0,0.0001,0.001,0.712658,0.965803,0.448235
1.0,1.0,10.0,0.0001,0.0001,0.770349,0.968414,0.4799
1.0,10.0,0.0,0.01,0.1,0.785671,0.976625,0.498192
1.0,10.0,0.0,0.01,0.01,0.804464,0.974893,0.484317
1.0,10.0,0.0,0.01,0.001,0.801202,0.976577,0.491633
1.0,10.0,0.0,0.01,0.0001,0.796426,0.977877,0.482111
1.0,10.0,0.0,0.001,0.1,0.764981,0.967132,0.431148
1.0,10.0,0.0,0.001,0.01,0.785784,0.973103,0.480014
1.0,10.0,0.0,0.001,0.001,0.765137,0.971576,0.469741
1.0,10.0,0.0,0.001,0.0001,0.762334,0.972126,0.493078
1.0,10.0,0.0,0.0001,0.1,0.736203,0.96784,0.472125
1.0,10.0,0.0,0.0001,0.01,0.694922,0.96595,0.421695
1.0,10.0,0.0,0.0001,0.001,0.75469,0.97437,0.488619
1.0,10.0,0.0,0.0001,0.0001,0.770505,0.96998,0.428175
1.0,10.0,0.1,0.01,0.1,0.787501,0.974507,0.474193
1.0,10.0,0.1,0.01,0.01,0.808486,0.977996,0.519075
1.0,10.0,0.1,0.01,0.001,0.797916,0.976344,0.471197
1.0,10.0,0.1,0.01,0.0001,0.775485,0.9754,0.487625
1.0,10.0,0.1,0.001,0.1,0.76617,0.969517,0.445293
1.0,10.0,0.1,0.001,0.01,0.806161,0.973021,0.477934
1.0,10.0,0.1,0.001,0.001,0.757344,0.970379,0.483712
1.0,10.0,0.1,0.001,0.0001,0.7775,0.968813,0.486031
1.0,10.0,0.1,0.0001,0.1,0.765926,0.970444,0.458196
1.0,10.0,0.1,0.0001,0.01,0.7814,0.968427,0.462367
1.0,10.0,0.1,0.0001,0.001,0.733535,0.968466,0.438749
1.0,10.0,0.1,0.0001,0.0001,0.760662,0.968506,0.406193
1.0,10.0,1.0,0.01,0.1,0.772041,0.972852,0.485239
1.0,10.0,1.0,0.01,0.01,0.795219,0.978234,0.521521
1.0,10.0,1.0,0.01,0.001,0.777046,0.974195,0.468053
1.0,10.0,1.0,0.01,0.0001,0.813519,0.973719,0.471732
1.0,10.0,1.0,0.001,0.1,0.756439,0.971353,0.450385
1.0,10.0,1.0,0.001,0.01,0.759399,0.972574,0.48459
1.0,10.0,1.0,0.001,0.001,0.712987,0.96565,0.414531
1.0,10.0,1.0,0.001,0.0001,0.755976,0.974043,0.466012
1.0,10.0,1.0,0.0001,0.1,0.754317,0.969466,0.470408
1.0,10.0,1.0,0.0001,0.01,0.789708,0.973816,0.497725
1.0,10.0,1.0,0.0001,0.001,0.672477,0.961128,0.328032
1.0,10.0,1.0,0.0001,0.0001,0.771576,0.967927,0.412441
1.0,10.0,10.0,0.01,0.1,0.788185,0.976649,0.517636
1.0,10.0,10.0,0.01,0.01,0.771483,0.971655,0.462475
1.0,10.0,10.0,0.01,0.001,0.782039,0.976259,0.45831
1.0,10.0,10.0,0.01,0.0001,0.78535,0.979853,0.456579
1.0,10.0,10.0,0.001,0.1,0.787774,0.970758,0.491384
1.0,10.0,10.0,0.001,0.01,0.741941,0.967058,0.452331
1.0,10.0,10.0,0.001,0.001,0.715169,0.967396,0.434682
1.0,10.0,10.0,0.001,0.0001,0.727511,0.965314,0.344991
1.0,10.0,10.0,0.0001,0.1,0.715404,0.967097,0.436821
1.0,10.0,10.0,0.0001,0.01,0.763741,0.968833,0.489202
1.0,10.0,10.0,0.0001,0.001,0.759364,0.96541,0.422234
1.0,10.0,10.0,0.0001,0.0001,0.764497,0.972025,0.50079
