alpha,l1,l2,lr,wd,AUC,nDCG,KT
1.0,1.0,0.0,0.001,0.0001,0.982997,0.965866,0.171728
1.0,1.0,0.0,0.0001,0.1,0.983023,0.961907,0.143353
1.0,1.0,0.0,0.0001,0.01,0.982119,0.962735,0.130996
1.0,1.0,0.0,0.0001,0.001,0.983523,0.962572,0.126863
1.0,1.0,0.0,0.0001,0.0001,0.982645,0.963547,0.149561
1.0,1.0,0.1,0.01,0.1,0.983248,0.964234,0.253448
1.0,1.0,0.1,0.01,0.01,0.983546,0.963405,0.189299
1.0,1.0,0.1,0.01,0.001,0.986787,0.964423,0.192435
1.0,1.0,0.1,0.01,0.0001,0.984865,0.964174,0.172088
1.0,1.0,0.1,0.001,0.1,0.984025,0.965627,0.195903
1.0,1.0,0.1,0.001,0.01,0.981994,0.965273,0.18096
1.0,1.0,0.1,0.001,0.001,0.982569,0.964743,0.165313
1.0,1.0,0.1,0.001,0.0001,0.98166,0.965201,0.169448
1.0,1.0,0.1,0.0001,0.1,0.982356,0.963412,0.157271
1.0,1.0,0.1,0.0001,0.01,0.981986,0.962884,0.123898
1.0,1.0,0.1,0.0001,0.001,0.981447,0.966767,0.175339
1.0,1.0,0.1,0.0001,0.0001,0.981962,0.963279,0.13921
1.0,1.0,1.0,0.01,0.1,0.981318,0.966173,0.269802
1.0,1.0,1.0,0.01,0.01,0.983066,0.967772,0.291809
1.0,1.0,1.0,0.01,0.001,0.98412,0.967295,0.254548
1.0,1.0,1.0,0.01,0.0001,0.984427,0.966545,0.241922
1.0,1.0,1.0,0.001,0.1,0.983937,0.968438,0.276415
1.0,1.0,1.0,0.001,0.01,0.98416,0.96856,0.249789
1.0,1.0,1.0,0.001,0.001,0.982943,0.968367,0.250735
1.0,1.0,1.0,0.001,0.0001,0.981849,0.969058,0.259298
1.0,1.0,1.0,0.0001,0.1,0.982291,0.965231,0.211949
1.0,1.0,1.0,0.0001,0.01,0.984079,0.968808,0.230919
1.0,1.0,1.0,0.0001,0.001,0.982431,0.965575,0.19784
1.0,1.0,1.0,0.0001,0.0001,0.981137,0.967562,0.216704
1.0,1.0,10.0,0.01,0.1,0.982396,0.969046,0.321941
1.0,1.0,10.0,0.01,0.01,0.983127,0.969181,0.431773
1.0,1.0,10.0,0.01,0.001,0.984051,0.971065,0.334547
1.0,1.0,10.0,0.01,0.0001,0.984198,0.96817,0.319974
1.0,1.0,10.0,0.001,0.1,0.981539,0.973191,0.416265
1.0,1.0,10.0,0.001,0.01,0.981274,0.972668,0.412341
1.0,1.0,10.0,0.001,0.001,0.981314,0.974264,0.359322
1.0,1.0,10.0,0.001,0.0001,0.98285,0.97312,0.390261
1.0,1.0,10.0,0.0001,0.1,0.982637,0.973192,0.343411
1.0,1.0,10.0,0.0001,0.01,0.983968,0.96984,0.270696
1.0,1.0,10.0,0.0001,0.001,0.983457,0.971287,0.294761
1.0,1.0,10.0,0.0001,0.0001,0.98223,0.972259,0.339013
1.0,10.0,0.0,0.01,0.1,0.982922,0.963021,0.182105
1.0,10.0,0.0,0.01,0.01,0.985225,0.964138,0.172718
1.0,10.0,0.0,0.01,0.001,0.986006,0.964653,0.18294
1.0,10.0,0.0,0.01,0.0001,0.984108,0.964149,0.160667
1.0,10.0,0.0,0.001,0.1,0.984148,0.96591,0.189651
1.0,10.0,0.0,0.001,0.01,0.983914,0.964461,0.156771
1.0,10.0,0.0,0.001,0.001,0.981934,0.965668,0.172589
1.0,10.0,0.0,0.001,0.0001,0.983835,0.96325,0.130881
1.0,10.0,0.0,0.0001,0.1,0.983902,0.965316,0.175763
1.0,10.0,0.0,0.0001,0.01,0.982195,0.965014,0.186854
1.0,10.0,0.0,0.0001,0.001,0.982294,0.965527,0.200142
1.0,10.0,0.0,0.0001,0.0001,0.982786,0.965501,0.196393
1.0,10.0,0.1,0.01,0.1,0.982405,0.964329,0.184989
1.0,10.0,0.1,0.01,0.01,0.986411,0.963676,0.153876
1.0,10.0,0.1,0.01,0.001,0.984346,0.963566,0.158446
1.0,10.0,0.1,0.01,0.0001,0.984437,0.962779,0.144415
1.0,10.0,0.1,0.001,0.1,0.983518,0.964731,0.147501
1.0,10.0,0.1,0.001,0.01,0.981359,0.965949,0.183448
1.0,10.0,0.1,0.001,0.001,0.982613,0.963951,0.17999
1.0,10.0,0.1,0.001,0.0001,0.983153,0.964088,0.147353
1.0,10.0,0.1,0.0001,0.1,0.982772,0.96407,0.148471
1.0,10.0,0.1,0.0001,0.01,0.982389,0.965753,0.1751
1.0,10.0,0.1,0.0001,0.001,0.982685,0.962916,0.139577
1.0,10.0,0.1,0.0001,0.0001,0.982566,0.964154,0.135458
1.0,10.0,1.0,0.01,0.1,0.982396,0.965356,0.216736
1.0,10.0,1.0,0.01,0.01,0.985769,0.965949,0.210057
1.0,10.0,1.0,0.01,0.001,0.984855,0.96351,0.154325
1.0,10.0,1.0,0.01,0.0001,0.986099,0.963164,0.159999
1.0,10.0,1.0,0.001,0.1,0.984373,0.965086,0.168194
1.0,10.0,1.0,0.001,0.01,0.982443,0.96633,0.166395
1.0,10.0,1.0,0.001,0.001,0.983655,0.964497,0.159382
1.0,10.0,1.0,0.001,0.0001,0.982273,0.965339,0.16894
1.0,10.0,1.0,0.0001,0.1,0.981338,0.968041,0.217213
1.0,10.0,1.0,0.0001,0.01,0.981624,0.960851,0.103122
1.0,10.0,1.0,0.0001,0.001,0.983106,0.963675,0.148126
1.0,10.0,1.0,0.0001,0.0001,0.983684,0.964523,0.200584
1.0,10.0,10.0,0.01,0.1,0.977358,0.969198,0.296387
1.0,10.0,10.0,0.01,0.01,0.984898,0.966446,0.248806
1.0,10.0,10.0,0.01,0.001,0.983965,0.967137,0.257655
1.0,10.0,10.0,0.01,0.0001,0.983111,0.96763,0.239402
1.0,10.0,10.0,0.001,0.1,0.983234,0.969329,0.267069
1.0,10.0,10.0,0.001,0.01,0.98187,0.967808,0.243847
1.0,10.0,10.0,0.001,0.001,0.981397,0.967155,0.267879
1.0,10.0,10.0,0.001,0.0001,0.984214,0.969939,0.250484
1.0,10.0,10.0,0.0001,0.1,0.981873,0.966214,0.205016
1.0,10.0,10.0,0.0001,0.01,0.982587,0.965554,0.189411
1.0,10.0,10.0,0.0001,0.001,0.983028,0.968993,0.228011
1.0,10.0,10.0,0.0001,0.0001,0.983296,0.968435,0.203992
